583.213	84.25	
583.56	84.16	
583.908	84.45	
584.256	84.41	
584.603	84.38	
584.951	84.15	
585.299	84.1	
585.646	84.35	
585.994	84.22	
586.341	84.05	
586.688	84	
587.036	83.94	
587.383	84.01	
587.731	84.06	
588.078	84.02	
588.425	84.11	
588.772	84.18	
589.119	84.13	
589.467	83.91	
589.814	84.1	
590.161	83.75	
590.508	83.87	
590.855	84.07	
591.202	83.86	
591.549	83.82	
591.895	83.65	
592.242	83.66	
592.589	83.82	
592.936	83.72	
593.283	83.7	
593.629	83.63	
593.976	83.66	
594.322	83.86	
594.669	83.69	
595.016	83.62	
595.362	83.75	
595.709	83.79	
596.055	83.5	
596.401	83.37	
596.748	83.29	
597.094	83.46	
597.44	83.34	
597.787	83.58	
598.133	83.24	
598.479	83.32	
598.825	83.47	
599.171	83.04	
599.517	83.15	
599.863	83.15	
600.209	83.03	
600.555	82.78	
600.901	82.79	
601.247	83.07	
601.593	83	
601.939	82.99	
602.284	82.57	
602.63	82.91	
602.976	82.99	
603.321	82.69	
603.667	82.58	
604.013	82.55	
604.358	82.49	
604.704	82.16	
605.049	82.28	
605.394	82.19	
605.74	82.35	
606.085	82.3	
606.431	82.26	
606.776	82.23	
607.121	82.08	
607.466	82.28	
607.811	82.14	
608.156	82.25	
608.502	81.86	
608.847	81.9	
609.192	81.62	
609.537	81.48	
609.882	81.48	
610.226	81.67	
610.571	81.57	
610.916	81.76	
611.261	81.17	
611.606	81.23	
611.95	81.15	
612.295	80.94	
612.64	81.15	
612.984	80.94	
613.329	80.74	
613.673	80.59	
614.018	80.68	
614.362	80.72	
614.707	80.57	
615.051	80.08	
615.395	80.34	
615.74	80.15	
616.084	80.26	
616.428	79.9	
616.772	79.81	
617.116	79.72	
617.46	79.72	
617.805	79.6	
618.149	79.35	
618.493	79.54	
618.837	79.39	
619.18	79.55	
619.524	79.23	
619.868	79.3	
620.212	79	
620.556	78.97	
620.899	78.94	
621.243	78.7	
621.587	78.61	
621.93	78.2	
622.274	78.38	
622.617	78.29	
622.961	78.35	
623.304	78.02	
623.648	77.73	
623.991	77.8	
624.335	77.42	
624.678	77.82	
625.021	77.71	
625.364	77.36	
625.707	77.54	
626.051	77	
626.394	76.83	
626.737	76.62	
627.08	76.69	
627.423	76.65	
627.766	76.24	
628.109	76.23	
628.452	76.06	
628.794	75.64	
629.137	75.88	
629.48	75.83	
629.823	75.48	
630.165	75.21	
630.508	75.28	
630.851	75.18	
631.193	74.78	
631.536	74.72	
631.878	74.36	
632.221	74	
632.563	74.17	
632.906	73.82	
633.248	73.68	
633.59	73.66	
633.932	73.36	
634.275	73	
634.617	73	
634.959	72.97	
635.301	72.51	
635.643	72.24	
635.985	72.12	
636.327	72.12	
636.669	71.55	
637.011	71.23	
637.353	70.97	
637.695	71.24	
638.037	70.86	
638.378	70.54	
638.72	70.38	
639.062	70.07	
639.403	69.9	
639.745	69.72	
640.087	69.63	
640.428	69.27	
640.77	68.86	
641.111	68.71	
641.453	68.26	
641.794	67.86	
642.135	67.79	
642.477	67.41	
642.818	67.29	
643.159	66.8	
643.5	66.66	
643.841	66.4	
644.182	66.02	
644.523	65.65	
644.864	65.48	
645.205	65.03	
645.546	64.68	
645.887	64.06	
646.228	64.02	
646.569	63.62	
646.91	63.19	
647.251	63.03	
647.591	62.71	
647.932	62.39	
648.273	61.68	
648.613	61.55	
648.954	61.23	
649.294	60.78	
649.635	60.57	
649.975	60.25	
650.316	59.81	
650.656	59.27	
650.996	58.93	
651.337	58.47	
651.677	57.94	
652.017	57.46	
652.357	56.99	
652.697	56.45	
653.037	56	
653.377	55.75	
653.717	55.3	
